POPULACAO,NUM_CASOS_SEM,TAXA_INC_SEM,NUM_CASOS_MES,TAXA_INC_MES,DT_NOTIFIC,NUM_CASOS_DIARIOS,PERIODO,SURTO
1550000.0,944,60.903225806451616,3720,239.99999999999997,2021-06-09,256,2021-06,1
1550000.0,944,60.903225806451616,3720,239.99999999999997,2021-06-10,185,2021-06,1
1550000.0,944,60.903225806451616,3720,239.99999999999997,2021-06-11,137,2021-06,1
1550000.0,944,60.903225806451616,3720,239.99999999999997,2021-06-12,31,2021-06,1
1550000.0,944,60.903225806451616,3720,239.99999999999997,2021-06-13,17,2021-06,1
1550000.0,866,55.87096774193549,3720,239.99999999999997,2021-06-14,187,2021-06,1
1550000.0,866,55.87096774193549,3720,239.99999999999997,2021-06-15,148,2021-06,1
1550000.0,866,55.87096774193549,3720,239.99999999999997,2021-06-16,163,2021-06,1
1550000.0,866,55.87096774193549,3720,239.99999999999997,2021-06-17,144,2021-06,1
1550000.0,866,55.87096774193549,3720,239.99999999999997,2021-06-18,139,2021-06,1
1550000.0,866,55.87096774193549,3720,239.99999999999997,2021-06-19,40,2021-06,1
1550000.0,866,55.87096774193549,3720,239.99999999999997,2021-06-20,45,2021-06,1
1550000.0,626,40.38709677419355,3720,239.99999999999997,2021-06-21,154,2021-06,1
1550000.0,626,40.38709677419355,3720,239.99999999999997,2021-06-22,157,2021-06,1
1550000.0,626,40.38709677419355,3720,239.99999999999997,2021-06-23,96,2021-06,1
1550000.0,626,40.38709677419355,3720,239.99999999999997,2021-06-24,2,2021-06,1
1550000.0,626,40.38709677419355,3720,239.99999999999997,2021-06-25,146,2021-06,1
1550000.0,626,40.38709677419355,3720,239.99999999999997,2021-06-26,52,2021-06,1
1550000.0,626,40.38709677419355,3720,239.99999999999997,2021-06-27,19,2021-06,1
1550000.0,913,58.903225806451616,3720,239.99999999999997,2021-06-28,270,2021-06,1
1550000.0,913,58.903225806451616,3720,239.99999999999997,2021-06-29,149,2021-06,1
1550000.0,913,58.903225806451616,3720,239.99999999999997,2021-06-30,208,2021-06,1
1550000.0,913,58.903225806451616,3132,202.06451612903223,2021-07-01,135,2021-07,1
1550000.0,913,58.903225806451616,3132,202.06451612903223,2021-07-02,130,2021-07,1
1550000.0,913,58.903225806451616,3132,202.06451612903223,2021-07-03,2,2021-07,1
1550000.0,913,58.903225806451616,3132,202.06451612903223,2021-07-04,19,2021-07,1
1550000.0,777,50.12903225806452,3132,202.06451612903223,2021-07-05,159,2021-07,1
1550000.0,777,50.12903225806452,3132,202.06451612903223,2021-07-06,196,2021-07,1
1550000.0,777,50.12903225806452,3132,202.06451612903223,2021-07-07,140,2021-07,1
1550000.0,777,50.12903225806452,3132,202.06451612903223,2021-07-08,98,2021-07,1
1550000.0,777,50.12903225806452,3132,202.06451612903223,2021-07-09,131,2021-07,1
1550000.0,777,50.12903225806452,3132,202.06451612903223,2021-07-10,38,2021-07,1
1550000.0,777,50.12903225806452,3132,202.06451612903223,2021-07-11,15,2021-07,1
1550000.0,740,47.74193548387097,3132,202.06451612903223,2021-07-12,194,2021-07,1
1550000.0,740,47.74193548387097,3132,202.06451612903223,2021-07-13,150,2021-07,1
1550000.0,740,47.74193548387097,3132,202.06451612903223,2021-07-14,201,2021-07,1
1550000.0,740,47.74193548387097,3132,202.06451612903223,2021-07-15,128,2021-07,1
1550000.0,740,47.74193548387097,3132,202.06451612903223,2021-07-16,22,2021-07,1
1550000.0,740,47.74193548387097,3132,202.06451612903223,2021-07-17,13,2021-07,1
1550000.0,740,47.74193548387097,3132,202.06451612903223,2021-07-18,32,2021-07,1
