POPULACAO,NUM_CASOS_SEM,TAXA_INC_SEM,NUM_CASOS_MES,TAXA_INC_MES,DT_NOTIFIC,NUM_CASOS_DIARIOS,PERIODO,SURTO
1550000,37,2.3870967741935485,149,9.612903225806452,2021-02-15,13,2021-02,0
1550000,37,2.3870967741935485,149,9.612903225806452,2021-02-16,4,2021-02,0
1550000,37,2.3870967741935485,149,9.612903225806452,2021-02-17,2,2021-02,0
1550000,37,2.3870967741935485,149,9.612903225806452,2021-02-18,10,2021-02,0
1550000,37,2.3870967741935485,149,9.612903225806452,2021-02-19,7,2021-02,0
1550000,37,2.3870967741935485,149,9.612903225806452,2021-02-20,1,2021-02,0
1550000,51,3.2903225806451615,149,9.612903225806452,2021-02-22,6,2021-02,0
1550000,51,3.2903225806451615,149,9.612903225806452,2021-02-23,19,2021-02,0
1550000,51,3.2903225806451615,149,9.612903225806452,2021-02-24,12,2021-02,0
1550000,51,3.2903225806451615,149,9.612903225806452,2021-02-25,1,2021-02,0
1550000,51,3.2903225806451615,149,9.612903225806452,2021-02-26,11,2021-02,0
1550000,51,3.2903225806451615,149,9.612903225806452,2021-02-28,2,2021-02,0
1550000,39,2.5161290322580645,244,15.74193548387097,2021-03-01,14,2021-03,0
1550000,39,2.5161290322580645,244,15.74193548387097,2021-03-02,7,2021-03,0
1550000,39,2.5161290322580645,244,15.74193548387097,2021-03-03,7,2021-03,0
1550000,39,2.5161290322580645,244,15.74193548387097,2021-03-04,6,2021-03,0
1550000,39,2.5161290322580645,244,15.74193548387097,2021-03-05,3,2021-03,0
1550000,39,2.5161290322580645,244,15.74193548387097,2021-03-06,1,2021-03,0
1550000,39,2.5161290322580645,244,15.74193548387097,2021-03-07,1,2021-03,0
1550000,74,4.774193548387097,244,15.74193548387097,2021-03-08,14,2021-03,0
1550000,74,4.774193548387097,244,15.74193548387097,2021-03-09,19,2021-03,0
1550000,74,4.774193548387097,244,15.74193548387097,2021-03-10,17,2021-03,0
